name,n_angles,angles_range,sampling_frecuency,aperture_width,element_width,pitch,image_depth,type,source,set,path,RF,IQ,n_samples,n_channels,zlims,center_frecuency
TSH250,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH250.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH251,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH251.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH252,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH252.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH253,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH253.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH254,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH254.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH255,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH255.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH256,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH256.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH257,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH257.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH258,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH258.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH259,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH259.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH260,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH260.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH261,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH261.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH262,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH262.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH263,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH263.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH264,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH264.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH265,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH265.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH266,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH266.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH267,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH267.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH268,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH268.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH269,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH269.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH270,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH270.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH271,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH271.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH272,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH272.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH273,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH273.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH274,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH274.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH275,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH275.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH276,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH276.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH277,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH277.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH278,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH278.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH279,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH279.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH280,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH280.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH281,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH281.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH282,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH282.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH283,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH283.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH284,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH284.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH285,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH285.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH286,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH286.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH287,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH287.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH288,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH288.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH289,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH289.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH290,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH290.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH291,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH291.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH292,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH292.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH293,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH293.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH294,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH294.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH295,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH295.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH296,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH296.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH297,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH297.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH298,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH298.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH299,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH299.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH300,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH300.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH301,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH301.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH302,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH302.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH303,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH303.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH304,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH304.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH305,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH305.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH306,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH306.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH307,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH307.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH308,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH308.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH309,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH309.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH310,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH310.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH311,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH311.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH312,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH312.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH313,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH313.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH314,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH314.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH315,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH315.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH316,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH316.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH317,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH317.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH318,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH318.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH319,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH319.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH320,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH320.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH321,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH321.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH322,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH322.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH323,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH323.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH324,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH324.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH325,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH325.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH326,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH326.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH327,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH327.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH328,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH328.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH329,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH329.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH330,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH330.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH331,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH331.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH332,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH332.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH333,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH333.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH334,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH334.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH335,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH335.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH336,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH336.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH337,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH337.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH338,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH338.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH339,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH339.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH340,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH340.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH341,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH341.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH342,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH342.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH343,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH343.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH344,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH344.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH345,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH345.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH346,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH346.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH347,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH347.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH348,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH348.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH349,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH349.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH350,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH350.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH351,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH351.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
TSH352,31,"[-15, 15]",6.25,38.37,0.27,0.3,40.0,in vivo,CUBDL,Additional CUBDL Data,/mnt/g/memoria_data/data/CUBDL/3_Additional_CUBDL_Data/TSH/TSH352.hdf5,1,1,2048,128,"[10e-3, 45e-3]",7.5
